cuda:0
Current seed is 0	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=0, seed2=7, seed3=6, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 1	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=1, seed2=0, seed3=7, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 2	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=2, seed2=1, seed3=0, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 3	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=3, seed2=2, seed3=1, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 4	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=4, seed2=3, seed3=2, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 5	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=5, seed2=4, seed3=3, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 6	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=6, seed2=5, seed3=4, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 7	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='train', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=7, seed2=6, seed3=5, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
Current seed is 0	Current task is TFBind8-Exact-v0
this is my setting Namespace(K=128, Tmax=100, alpha=0.001, beta=0.3, clamp_max=0.2, clamp_min=-0.2, clamp_norm=1, device=0, epochs=200, ft_lr=0.1, if_coteach=True, if_reweight=True, interval=100, mode='design', mu=0, noise_coefficient=0.1, num_coteaching=8, proxy_path='ICT_rerun/new_proxies/', reweight_mode='full', reweighting_path='ICT_rerun/log/meta_weight_run_1/', seed1=0, seed2=7, seed3=6, std=1, task='TFBind8-Exact-v0', topk=128, wd=0.0)
candidate 0 score before 0.4385952353477478 score now 0.4510576128959656
candidate 1 score before 0.4385952353477478 score now 0.5013297200202942
candidate 2 score before 0.43860554695129395 score now 0.49727869033813477
candidate 3 score before 0.43860554695129395 score now 0.3876633942127228
candidate 4 score before 0.43860554695129395 score now 0.38496267795562744
candidate 5 score before 0.43860554695129395 score now 0.8548735976219177
candidate 6 score before 0.4386158287525177 score now 0.6487032771110535
candidate 7 score before 0.4386158287525177 score now 0.47687914967536926
candidate 8 score before 0.4386158287525177 score now 0.7168391346931458
candidate 9 score before 0.4386158287525177 score now 0.7475260496139526
candidate 10 score before 0.43862614035606384 score now 0.6325093507766724
candidate 11 score before 0.43862614035606384 score now 0.46707624197006226
candidate 12 score before 0.43864676356315613 score now 0.6630417108535767
candidate 13 score before 0.43864676356315613 score now 0.49727869033813477
candidate 14 score before 0.43865707516670227 score now 0.4003009796142578
candidate 15 score before 0.43865707516670227 score now 0.7679256200790405
candidate 16 score before 0.43867769837379456 score now 0.7792335152626038
candidate 17 score before 0.43867769837379456 score now 0.533016562461853
candidate 18 score before 0.43867769837379456 score now 0.5774130821228027
candidate 19 score before 0.43867769837379456 score now 0.6605986952781677
candidate 20 score before 0.43869829177856445 score now 0.5167917609214783
candidate 21 score before 0.43869829177856445 score now 0.6695151329040527
candidate 22 score before 0.4387086033821106 score now 0.533016562461853
candidate 23 score before 0.4387086033821106 score now 0.5306147933006287
candidate 24 score before 0.4387292265892029 score now 0.5936172604560852
candidate 25 score before 0.4387292265892029 score now 0.6031419038772583
candidate 26 score before 0.438739538192749 score now 0.6031419038772583
candidate 27 score before 0.438739538192749 score now 0.6031419038772583
candidate 28 score before 0.43877047300338745 score now 0.38525131344795227
candidate 29 score before 0.43877047300338745 score now 0.630509614944458
candidate 30 score before 0.4387807548046112 score now 0.3524615466594696
candidate 31 score before 0.4387807548046112 score now 0.533016562461853
candidate 32 score before 0.4387807548046112 score now 0.45277902483940125
candidate 33 score before 0.4387807548046112 score now 0.7792335152626038
candidate 34 score before 0.43881168961524963 score now 0.8309899568557739
candidate 35 score before 0.43881168961524963 score now 0.6447964906692505
candidate 36 score before 0.4388323128223419 score now 0.5306147933006287
candidate 37 score before 0.4388323128223419 score now 0.5013297200202942
candidate 38 score before 0.43884262442588806 score now 0.7197975516319275
candidate 39 score before 0.43884262442588806 score now 0.57770174741745
candidate 40 score before 0.43884262442588806 score now 0.7302086353302002
candidate 41 score before 0.43884262442588806 score now 0.4510576128959656
candidate 42 score before 0.43884262442588806 score now 0.841957688331604
candidate 43 score before 0.43884262442588806 score now 0.47687914967536926
candidate 44 score before 0.4388735294342041 score now 0.37694305181503296
candidate 45 score before 0.4388735294342041 score now 0.5938646793365479
candidate 46 score before 0.4388735294342041 score now 0.48482662439346313
candidate 47 score before 0.4388735294342041 score now 0.43455448746681213
candidate 48 score before 0.43888384103775024 score now 0.4168556332588196
candidate 49 score before 0.43888384103775024 score now 0.5497361421585083
candidate 50 score before 0.43888384103775024 score now 0.47000372409820557
candidate 51 score before 0.43888384103775024 score now 0.67461758852005
candidate 52 score before 0.4388941526412964 score now 0.6605986952781677
candidate 53 score before 0.4388941526412964 score now 0.5675895810127258
candidate 54 score before 0.4388941526412964 score now 0.630509614944458
candidate 55 score before 0.4388941526412964 score now 0.5985651016235352
candidate 56 score before 0.43890446424484253 score now 0.7082834839820862
candidate 57 score before 0.43890446424484253 score now 0.4517688453197479
candidate 58 score before 0.4389250874519348 score now 0.47879645228385925
candidate 59 score before 0.4389250874519348 score now 0.4979383945465088
candidate 60 score before 0.4389457106590271 score now 0.5306147933006287
candidate 61 score before 0.4389457106590271 score now 0.5306147933006287
candidate 62 score before 0.43895599246025085 score now 0.8687791228294373
candidate 63 score before 0.43895599246025085 score now 0.3617490530014038
candidate 64 score before 0.438966304063797 score now 0.47032326459884644
candidate 65 score before 0.438966304063797 score now 0.4653032720088959
candidate 66 score before 0.438966304063797 score now 0.4510576128959656
